# Viterbi_decoding posterior_decoding posterior_mean
1.75	1.75	1.67255391459
1.75	1.75	1.67261668548
1.75	1.75	1.67268056112
1.75	1.75	1.67274554081
1.75	1.75	1.67281162386
1.75	1.75	1.6728788096
1.75	1.75	1.67294709739
1.75	1.75	1.6730164866
1.75	1.75	1.67308697659
1.75	1.75	1.67315856677
1.75	1.75	1.67323125656
1.75	1.75	1.67330504539
1.75	1.75	1.6733799327
1.75	1.75	1.67345591795
1.75	1.75	1.67353300064
1.75	1.75	1.67361118025
1.75	1.75	1.6736904563
1.75	1.75	1.67377082832
1.75	1.75	1.67385229586
1.75	1.75	1.67393485847
1.75	1.75	1.67401851573
1.75	1.75	1.67410326724
1.75	1.75	1.67418911262
1.75	1.75	1.67427605147
1.75	1.75	1.67436408346
1.75	1.75	1.67445320823
1.75	1.75	1.67454342547
1.75	1.75	1.67463473486
1.75	1.75	1.67472713611
1.75	1.75	1.67482062895
1.75	1.75	1.67491521311
1.75	1.75	1.67501088834
1.75	1.75	1.67510765443
1.75	1.75	1.67520551116
1.75	1.75	1.67530445832
1.75	1.75	1.67540449575
1.75	1.75	1.67550562327
1.75	1.75	1.67560784074
1.75	1.75	1.67571114802
1.75	1.75	1.67581554499
1.75	1.75	1.67592103156
1.75	1.75	1.67602760764
1.75	1.75	1.67613527317
1.75	1.75	1.67624402807
1.75	1.75	1.67635387233
1.75	1.75	1.67646480592
1.75	1.75	1.67657682882
1.75	1.75	1.67668994106
1.75	1.75	1.67680414266
1.75	1.75	1.67691943366
1.75	1.75	1.67703581411
1.75	1.75	1.67715328409
1.75	1.75	1.67727184369
1.75	1.75	1.67739149302
1.75	1.75	1.67751223219
1.75	1.75	1.67763406135
1.75	1.75	1.67775698064
1.75	1.75	1.67788099023
1.75	1.75	1.67800609032
1.75	1.75	1.67813228109
1.75	1.75	1.67825956276
1.75	1.75	1.67838793557
1.75	1.75	1.67851739976
1.75	1.75	1.6786479556
1.75	1.75	1.67877960337
1.75	1.75	1.67891234336
1.75	1.75	1.67904617588
1.75	1.75	1.67918110127
1.75	1.75	1.67931711985
1.75	1.75	1.679454232
1.75	1.75	1.67959243809
1.75	1.75	1.6797317385
1.75	1.75	1.67987213365
1.75	1.75	1.68001362396
1.75	1.75	1.68015620987
1.75	1.75	1.68029989182
1.75	1.75	1.6804446703
1.75	1.75	1.68059054578
1.75	1.75	1.68073751878
1.75	1.75	1.6808855898
1.75	1.75	1.68103475939
1.75	1.75	1.68118502809
1.75	1.75	1.68133639648
1.75	1.75	1.68148886513
1.75	1.75	1.68164243465
1.75	1.75	1.68179710564
1.75	1.75	1.68195287875
1.75	1.75	1.68210975461
1.75	1.75	1.6822677339
1.75	1.75	1.68242681729
1.75	1.75	1.68258700548
1.75	1.75	1.68274829918
1.75	1.75	1.68291069912
1.75	1.75	1.68307420604
1.75	1.75	1.68323882071
1.75	1.75	1.68340454391
1.75	1.75	1.68357137643
1.75	1.75	1.68373931907
1.75	1.75	1.68390837268
1.75	1.75	1.68407853808
1.75	1.75	1.68424981614
1.75	1.75	1.68442220775
1.75	1.75	1.68459571378
1.75	1.75	1.68477033515
1.75	1.75	1.6849460728
1.75	1.75	1.68512292765
1.75	1.75	1.68530090067
1.75	1.75	1.68547999284
1.75	1.75	1.68566020515
1.75	1.75	1.68584153861
1.75	1.75	1.68602399425
1.75	1.75	1.68620757311
1.75	1.75	1.68639227625
1.75	1.75	1.68657810476
1.75	1.75	1.68676505972
1.75	1.75	1.68695314224
1.75	1.75	1.68714235346
1.75	1.75	1.68733269453
1.75	1.75	1.6875241666
1.75	1.75	1.68771677085
1.75	1.75	1.68791050849
1.75	1.75	1.68810538073
1.75	1.75	1.68773193931
1.75	1.75	1.68736004049
1.75	1.75	1.68698967863
1.75	1.75	1.6866208481
1.75	1.75	1.68625354333
1.75	1.75	1.68588775876
1.75	1.75	1.68552348886
1.75	1.75	1.68516072815
1.75	1.75	1.68479947115
1.75	1.75	1.68443971243
1.75	1.75	1.68408144658
1.75	1.75	1.68372466823
1.75	1.75	1.68336937201
1.75	1.75	1.68301555262
1.75	1.75	1.68266320475
1.75	1.75	1.68231232313
1.75	1.75	1.68196290253
1.75	1.75	1.68161493775
1.75	1.75	1.68126842358
1.75	1.75	1.68092335488
1.75	1.75	1.68057972652
1.75	1.75	1.6802375334
1.75	1.75	1.67989677043
1.75	1.75	1.67955743258
1.75	1.75	1.67921951481
1.75	1.75	1.67888301213
1.75	1.75	1.67854791958
1.75	1.75	1.6782142322
1.75	1.75	1.67788194507
1.75	1.75	1.67755105331
1.75	1.75	1.67722155205
1.75	1.75	1.67689343644
1.75	1.75	1.67656670167
1.75	1.75	1.67624134295
1.75	1.75	1.6759173555
1.75	1.75	1.67559473458
1.75	1.75	1.67527347548
1.75	1.75	1.67495357351
1.75	1.75	1.67463502398
1.75	1.75	1.67431782227
1.75	1.75	1.67400196374
1.75	1.75	1.6736874438
1.75	1.75	1.67337425787
1.75	1.75	1.67306240141
1.75	1.75	1.67275186988
1.75	1.75	1.67244265879
1.75	1.75	1.67213476365
1.75	1.75	1.67182818001
1.75	1.75	1.67152290342
1.75	1.75	1.67121892948
1.75	1.75	1.6709162538
1.75	1.75	1.67061487201
1.75	1.75	1.67031477977
1.75	1.75	1.67001597274
1.75	1.75	1.66971844664
1.75	1.75	1.66942219719
1.75	1.75	1.66912722012
1.75	1.75	1.6688335112
1.75	1.75	1.66854106622
1.75	1.75	1.66824988098
1.75	1.75	1.66795995132
1.75	1.75	1.66767127308
1.75	1.75	1.66738384213
1.75	1.75	1.66709765437
1.75	1.75	1.66681270571
1.75	1.75	1.66652899209
1.75	1.75	1.66624650945
1.75	1.75	1.66596525377
1.75	1.75	1.66568522105
1.75	1.75	1.6654064073
1.75	1.75	1.66512880855
1.75	1.75	1.66485242087
1.75	1.75	1.66457724032
1.75	1.75	1.664303263
1.75	1.75	1.66403048503
1.75	1.75	1.66375890253
1.75	1.75	1.66348851167
1.75	1.75	1.66321930861
1.75	1.75	1.66295128954
1.75	1.75	1.66268445069
1.75	1.75	1.66241878827
